id_fono_titular_instru,id_categoria,id_fonograma_titular,id_instrumento,dt_inclusao,dt_alteracao,is_deleted,usuario
16208,,19833,3630,"09/08/15 13:02:50",,0,"ECAD"
16209,,19834,2518,"09/08/15 13:02:50",,0,"ECAD"
16210,,19835,51,"09/08/15 13:02:50",,0,"ECAD"
16211,,19835,214,"09/08/15 13:02:50",,0,"ECAD"
16212,,19836,3632,"09/08/15 13:02:50",,0,"ECAD"
16213,,19837,37,"09/08/15 13:02:50",,0,"ECAD"
16214,,19840,72,"09/08/15 13:02:50",,0,"ECAD"
16215,,19841,56,"09/08/15 13:02:50",,0,"ECAD"
16216,,19841,105,"09/08/15 13:02:50",,0,"ECAD"
16217,,19841,215,"09/08/15 13:02:50",,0,"ECAD"
16218,,19841,253,"09/08/15 13:02:50",,0,"ECAD"
16219,,19841,793,"09/08/15 13:02:50",,0,"ECAD"
16220,,19841,3628,"09/08/15 13:02:50",,0,"ECAD"
16221,,19841,3630,"09/08/15 13:02:50",,0,"ECAD"
16222,,19842,2518,"09/08/15 13:02:50",,0,"ECAD"
16223,,19843,51,"09/08/15 13:02:51",,0,"ECAD"
16224,,19843,214,"09/08/15 13:02:51",,0,"ECAD"
16225,,19844,3632,"09/08/15 13:02:51",,0,"ECAD"
16226,,19845,37,"09/08/15 13:02:51",,0,"ECAD"
16227,,19848,72,"09/08/15 13:02:57",,0,"ECAD"
16228,,19849,56,"09/08/15 13:02:57",,0,"ECAD"
16229,,19849,105,"09/08/15 13:02:57",,0,"ECAD"
16230,,19849,215,"09/08/15 13:02:57",,0,"ECAD"
16231,,19849,253,"09/08/15 13:02:57",,0,"ECAD"
16232,,19849,793,"09/08/15 13:02:57",,0,"ECAD"
16233,,19849,3628,"09/08/15 13:02:57",,0,"ECAD"
16234,,19849,3630,"09/08/15 13:02:57",,0,"ECAD"
16235,,19850,2518,"09/08/15 13:02:57",,0,"ECAD"
16236,,19851,51,"09/08/15 13:02:57",,0,"ECAD"
16237,,19851,214,"09/08/15 13:02:57",,0,"ECAD"
16238,,19852,3632,"09/08/15 13:02:57",,0,"ECAD"
16239,,19853,37,"09/08/15 13:02:57",,0,"ECAD"
16240,,19856,72,"09/08/15 13:02:58",,0,"ECAD"
16241,,19857,56,"09/08/15 13:02:58",,0,"ECAD"
16242,,19857,105,"09/08/15 13:02:58",,0,"ECAD"
16243,,19857,215,"09/08/15 13:02:58",,0,"ECAD"
16244,,19857,253,"09/08/15 13:02:58",,0,"ECAD"
16245,,19857,793,"09/08/15 13:02:58",,0,"ECAD"
16246,,19857,3628,"09/08/15 13:02:58",,0,"ECAD"
16247,,19857,3630,"09/08/15 13:02:58",,0,"ECAD"
16248,,19858,2518,"09/08/15 13:02:58",,0,"ECAD"
16249,,19859,51,"09/08/15 13:02:58",,0,"ECAD"
16250,,19859,214,"09/08/15 13:02:58",,0,"ECAD"
16251,,19860,3632,"09/08/15 13:02:59",,0,"ECAD"
16252,,19861,37,"09/08/15 13:02:59",,0,"ECAD"
16253,,19864,72,"09/08/15 13:02:59",,0,"ECAD"
16254,,19865,56,"09/08/15 13:02:59",,0,"ECAD"
16255,,19865,105,"09/08/15 13:02:59",,0,"ECAD"
16256,,19865,215,"09/08/15 13:02:59",,0,"ECAD"
16257,,19865,253,"09/08/15 13:02:59",,0,"ECAD"
16258,,19865,793,"09/08/15 13:02:59",,0,"ECAD"
16259,,19865,3628,"09/08/15 13:02:59",,0,"ECAD"
16260,,19865,3630,"09/08/15 13:02:59",,0,"ECAD"
16261,,19866,2518,"09/08/15 13:03:00",,0,"ECAD"
16262,,19867,51,"09/08/15 13:03:00",,0,"ECAD"
16263,,19867,214,"09/08/15 13:03:00",,0,"ECAD"
16264,,19868,3632,"09/08/15 13:03:00",,0,"ECAD"
16265,,19869,37,"09/08/15 13:03:00",,0,"ECAD"
16266,,19872,72,"09/08/15 13:03:00",,0,"ECAD"
16267,,19873,56,"09/08/15 13:03:01",,0,"ECAD"
16268,,19873,105,"09/08/15 13:03:01",,0,"ECAD"
16269,,19873,215,"09/08/15 13:03:01",,0,"ECAD"
16270,,19873,253,"09/08/15 13:03:01",,0,"ECAD"
16271,,19873,793,"09/08/15 13:03:01",,0,"ECAD"
16272,,19873,3628,"09/08/15 13:03:01",,0,"ECAD"
16273,,19873,3630,"09/08/15 13:03:01",,0,"ECAD"
16274,,19874,2518,"09/08/15 13:03:01",,0,"ECAD"
16275,,19875,51,"09/08/15 13:03:01",,0,"ECAD"
16276,,19875,214,"09/08/15 13:03:01",,0,"ECAD"
16277,,19876,3632,"09/08/15 13:03:01",,0,"ECAD"
16278,,19877,37,"09/08/15 13:03:01",,0,"ECAD"
16279,,19880,72,"09/08/15 13:03:02",,0,"ECAD"
16280,,19881,56,"09/08/15 13:03:02",,0,"ECAD"
16281,,19881,105,"09/08/15 13:03:02",,0,"ECAD"
16282,,19881,215,"09/08/15 13:03:02",,0,"ECAD"
16283,,19881,253,"09/08/15 13:03:02",,0,"ECAD"
16284,,19881,793,"09/08/15 13:03:02",,0,"ECAD"
16285,,19881,3628,"09/08/15 13:03:02",,0,"ECAD"
16286,,19881,3630,"09/08/15 13:03:02",,0,"ECAD"
16287,,19882,2518,"09/08/15 13:03:02",,0,"ECAD"
16288,,19883,51,"09/08/15 13:03:02",,0,"ECAD"
16289,,19883,214,"09/08/15 13:03:02",,0,"ECAD"
16290,,19884,3632,"09/08/15 13:03:02",,0,"ECAD"
16291,,19885,37,"09/08/15 13:03:02",,0,"ECAD"
16292,,19888,72,"09/08/15 13:03:02",,0,"ECAD"
16293,,19889,56,"09/08/15 13:03:03",,0,"ECAD"
16294,,19889,105,"09/08/15 13:03:03",,0,"ECAD"
16295,,19889,215,"09/08/15 13:03:03",,0,"ECAD"
16296,,19889,253,"09/08/15 13:03:03",,0,"ECAD"
16297,,19889,793,"09/08/15 13:03:03",,0,"ECAD"
16298,,19889,3628,"09/08/15 13:03:03",,0,"ECAD"
16299,,19889,3630,"09/08/15 13:03:03",,0,"ECAD"
16300,,19890,2518,"09/08/15 13:03:03",,0,"ECAD"
16301,,19891,51,"09/08/15 13:03:03",,0,"ECAD"
16302,,19891,214,"09/08/15 13:03:03",,0,"ECAD"
16303,,19892,3632,"09/08/15 13:03:03",,0,"ECAD"
16304,,19893,37,"09/08/15 13:03:03",,0,"ECAD"
16305,,19896,72,"09/08/15 13:03:04",,0,"ECAD"
16306,,19897,56,"09/08/15 13:03:05",,0,"ECAD"
16307,,19897,105,"09/08/15 13:03:05",,0,"ECAD"
16308,,19897,215,"09/08/15 13:03:05",,0,"ECAD"
16309,,19897,253,"09/08/15 13:03:05",,0,"ECAD"
16310,,19897,793,"09/08/15 13:03:05",,0,"ECAD"
16311,,19897,3628,"09/08/15 13:03:05",,0,"ECAD"
16312,,19897,3630,"09/08/15 13:03:05",,0,"ECAD"
16313,,19898,2518,"09/08/15 13:03:05",,0,"ECAD"
16314,,19899,51,"09/08/15 13:03:05",,0,"ECAD"
16315,,19899,214,"09/08/15 13:03:05",,0,"ECAD"
16316,,19900,3632,"09/08/15 13:03:05",,0,"ECAD"
16317,,19901,37,"09/08/15 13:03:05",,0,"ECAD"
16318,,19916,37,"09/08/15 13:03:11",,0,"ECAD"
16319,,19917,47,"09/08/15 13:03:11",,0,"ECAD"
16320,,19917,214,"09/08/15 13:03:11",,0,"ECAD"
16321,,19920,37,"09/08/15 13:03:12",,0,"ECAD"
16322,,19921,47,"09/08/15 13:03:12",,0,"ECAD"
16323,,19921,214,"09/08/15 13:03:12",,0,"ECAD"
16324,,19924,37,"09/08/15 13:03:13",,0,"ECAD"
16325,,19925,47,"09/08/15 13:03:13",,0,"ECAD"
16326,,19925,214,"09/08/15 13:03:13",,0,"ECAD"
16327,,19928,37,"09/08/15 13:03:14",,0,"ECAD"
16328,,19929,47,"09/08/15 13:03:14",,0,"ECAD"
16329,,19929,214,"09/08/15 13:03:14",,0,"ECAD"
16330,,19932,37,"09/08/15 13:03:15",,0,"ECAD"
16331,,19933,37,"09/08/15 13:03:15",,0,"ECAD"
16332,,19933,214,"09/08/15 13:03:15",,0,"ECAD"
16333,,19936,37,"09/08/15 13:03:15",,0,"ECAD"
16334,,19937,47,"09/08/15 13:03:16",,0,"ECAD"
16335,,19937,214,"09/08/15 13:03:16",,0,"ECAD"
16336,,19940,37,"09/08/15 13:03:16",,0,"ECAD"
16337,,19941,47,"09/08/15 13:03:16",,0,"ECAD"
16338,,19941,214,"09/08/15 13:03:16",,0,"ECAD"
16339,,19944,37,"09/08/15 13:03:17",,0,"ECAD"
16340,,19945,47,"09/08/15 13:03:17",,0,"ECAD"
16341,,19945,214,"09/08/15 13:03:17",,0,"ECAD"
16342,,19948,37,"09/08/15 13:03:18",,0,"ECAD"
16343,,19949,47,"09/08/15 13:03:18",,0,"ECAD"
16344,,19949,214,"09/08/15 13:03:18",,0,"ECAD"
16345,,19952,37,"09/08/15 13:03:18",,0,"ECAD"
16346,,19953,47,"09/08/15 13:03:18",,0,"ECAD"
16347,,19953,214,"09/08/15 13:03:18",,0,"ECAD"
16348,,19956,37,"09/08/15 13:03:19",,0,"ECAD"
16349,,19957,47,"09/08/15 13:03:20",,0,"ECAD"
16350,,19957,214,"09/08/15 13:03:20",,0,"ECAD"
16351,,19960,37,"09/08/15 13:03:20",,0,"ECAD"
16352,,19961,47,"09/08/15 13:03:20",,0,"ECAD"
16353,,19961,214,"09/08/15 13:03:20",,0,"ECAD"
16354,,19981,2498,"09/08/15 13:03:27",,0,"ECAD"
16355,,19982,214,"09/08/15 13:03:28",,0,"ECAD"
16356,,19983,37,"09/08/15 13:03:28",,0,"ECAD"
16357,,19984,143,"09/08/15 13:03:28",,0,"ECAD"
16358,,19985,213,"09/08/15 13:03:28",,0,"ECAD"
16359,,19986,793,"09/08/15 13:03:28",,0,"ECAD"
16360,,19987,37,"09/08/15 13:03:28",,0,"ECAD"
16361,,19988,72,"09/08/15 13:03:29",,0,"ECAD"
16362,,20000,2498,"09/08/15 13:03:31",,0,"ECAD"
16363,,20001,214,"09/08/15 13:03:31",,0,"ECAD"
16364,,20002,37,"09/08/15 13:03:31",,0,"ECAD"
16365,,20003,143,"09/08/15 13:03:31",,0,"ECAD"
16366,,20004,213,"09/08/15 13:03:31",,0,"ECAD"
16367,,20005,793,"09/08/15 13:03:31",,0,"ECAD"
16368,,20006,37,"09/08/15 13:03:31",,0,"ECAD"
16369,,20007,72,"09/08/15 13:03:31",,0,"ECAD"
16370,,20013,2498,"09/08/15 13:03:32",,0,"ECAD"
16371,,20014,214,"09/08/15 13:03:32",,0,"ECAD"
16372,,20015,37,"09/08/15 13:03:32",,0,"ECAD"
16373,,20016,143,"09/08/15 13:03:32",,0,"ECAD"
16374,,20017,213,"09/08/15 13:03:32",,0,"ECAD"
16375,,20018,793,"09/08/15 13:03:32",,0,"ECAD"
16376,,20019,37,"09/08/15 13:03:32",,0,"ECAD"
16377,,20020,72,"09/08/15 13:03:32",,0,"ECAD"
16378,,20026,2498,"09/08/15 13:03:33",,0,"ECAD"
16379,,20027,214,"09/08/15 13:03:33",,0,"ECAD"
16380,,20028,37,"09/08/15 13:03:33",,0,"ECAD"
16381,,20029,143,"09/08/15 13:03:33",,0,"ECAD"
16382,,20030,213,"09/08/15 13:03:33",,0,"ECAD"
16383,,20031,793,"09/08/15 13:03:33",,0,"ECAD"
16384,,20032,37,"09/08/15 13:03:33",,0,"ECAD"
16385,,20033,72,"09/08/15 13:03:33",,0,"ECAD"
16386,,20039,2498,"09/08/15 13:03:34",,0,"ECAD"
16387,,20040,214,"09/08/15 13:03:34",,0,"ECAD"
16388,,20041,37,"09/08/15 13:03:34",,0,"ECAD"
16389,,20042,143,"09/08/15 13:03:34",,0,"ECAD"
16390,,20043,213,"09/08/15 13:03:34",,0,"ECAD"
16391,,20044,793,"09/08/15 13:03:34",,0,"ECAD"
16392,,20045,37,"09/08/15 13:03:34",,0,"ECAD"
16393,,20046,72,"09/08/15 13:03:34",,0,"ECAD"
16394,,20055,2498,"09/08/15 13:03:35",,0,"ECAD"
16395,,20056,214,"09/08/15 13:03:35",,0,"ECAD"
16396,,20057,37,"09/08/15 13:03:35",,0,"ECAD"
16397,,20058,143,"09/08/15 13:03:35",,0,"ECAD"
16398,,20059,213,"09/08/15 13:03:36",,0,"ECAD"
16399,,20060,793,"09/08/15 13:03:36",,0,"ECAD"
16400,,20061,37,"09/08/15 13:03:36",,0,"ECAD"
16481,,20198,214,"09/08/15 13:03:56",,0,"ECAD"
16482,,20201,3632,"09/08/15 13:03:56",,0,"ECAD"
16483,,20202,135,"09/08/15 13:03:56",,0,"ECAD"
16484,,20203,3632,"09/08/15 13:03:56",,0,"ECAD"
16485,,20204,793,"09/08/15 13:03:57",,0,"ECAD"
16486,,20205,44,"09/08/15 13:03:57",,0,"ECAD"
16487,,20206,85,"09/08/15 13:03:57",,0,"ECAD"
16488,,20207,72,"09/08/15 13:03:57",,0,"ECAD"
16489,,20208,214,"09/08/15 13:03:57",,0,"ECAD"
16490,,20211,3632,"09/08/15 13:03:57",,0,"ECAD"
16491,,20212,135,"09/08/15 13:03:57",,0,"ECAD"
16492,,20213,3632,"09/08/15 13:03:57",,0,"ECAD"
16493,,20214,793,"09/08/15 13:03:57",,0,"ECAD"
16494,,20215,44,"09/08/15 13:03:58",,0,"ECAD"
16495,,20216,85,"09/08/15 13:03:58",,0,"ECAD"
16496,,20217,72,"09/08/15 13:03:58",,0,"ECAD"
16497,,20218,214,"09/08/15 13:03:58",,0,"ECAD"
16498,,20221,3632,"09/08/15 13:03:58",,0,"ECAD"
16499,,20222,135,"09/08/15 13:03:59",,0,"ECAD"
16500,,20223,3632,"09/08/15 13:03:59",,0,"ECAD"
16501,,20224,793,"09/08/15 13:03:59",,0,"ECAD"
16502,,20225,44,"09/08/15 13:03:59",,0,"ECAD"
16503,,20226,85,"09/08/15 13:03:59",,0,"ECAD"
16504,,20227,72,"09/08/15 13:03:59",,0,"ECAD"
16505,,20228,214,"09/08/15 13:03:59",,0,"ECAD"
16506,,20231,3632,"09/08/15 13:04:00",,0,"ECAD"
16507,,20232,135,"09/08/15 13:04:00",,0,"ECAD"
16508,,20233,3632,"09/08/15 13:04:00",,0,"ECAD"
16509,,20234,793,"09/08/15 13:04:00",,0,"ECAD"
16510,,20235,44,"09/08/15 13:04:00",,0,"ECAD"
16511,,20236,85,"09/08/15 13:04:00",,0,"ECAD"
16512,,20237,72,"09/08/15 13:04:00",,0,"ECAD"
16513,,20238,214,"09/08/15 13:04:00",,0,"ECAD"
16514,,20241,3632,"09/08/15 13:04:01",,0,"ECAD"
16515,,20242,135,"09/08/15 13:04:02",,0,"ECAD"
16516,,20243,3632,"09/08/15 13:04:02",,0,"ECAD"
16517,,20244,793,"09/08/15 13:04:02",,0,"ECAD"
16518,,20245,44,"09/08/15 13:04:02",,0,"ECAD"
16519,,20246,85,"09/08/15 13:04:02",,0,"ECAD"
16520,,20247,72,"09/08/15 13:04:02",,0,"ECAD"
16521,,20248,214,"09/08/15 13:04:02",,0,"ECAD"
16522,,20251,3632,"09/08/15 13:04:03",,0,"ECAD"
16523,,20252,135,"09/08/15 13:04:03",,0,"ECAD"
16524,,20253,3632,"09/08/15 13:04:03",,0,"ECAD"
16525,,20254,793,"09/08/15 13:04:03",,0,"ECAD"
16526,,20255,44,"09/08/15 13:04:03",,0,"ECAD"
16527,,20256,85,"09/08/15 13:04:04",,0,"ECAD"
16528,,20257,72,"09/08/15 13:04:04",,0,"ECAD"
16529,,20258,214,"09/08/15 13:04:04",,0,"ECAD"
16530,,20261,3632,"09/08/15 13:04:05",,0,"ECAD"
16531,,20262,135,"09/08/15 13:04:05",,0,"ECAD"
16532,,20263,3632,"09/08/15 13:04:05",,0,"ECAD"
16533,,20264,793,"09/08/15 13:04:05",,0,"ECAD"
16534,,20265,44,"09/08/15 13:04:05",,0,"ECAD"
16535,,20266,85,"09/08/15 13:04:05",,0,"ECAD"
16536,,20267,72,"09/08/15 13:04:05",,0,"ECAD"
16537,,20268,214,"09/08/15 13:04:05",,0,"ECAD"
16538,,20271,3632,"09/08/15 13:04:06",,0,"ECAD"
16539,,20272,135,"09/08/15 13:04:06",,0,"ECAD"
16540,,20273,3632,"09/08/15 13:04:06",,0,"ECAD"
16541,,20274,793,"09/08/15 13:04:06",,0,"ECAD"
16542,,20275,44,"09/08/15 13:04:06",,0,"ECAD"
16543,,20276,85,"09/08/15 13:04:06",,0,"ECAD"
16544,,20277,72,"09/08/15 13:04:06",,0,"ECAD"
16545,,20278,214,"09/08/15 13:04:06",,0,"ECAD"
16546,,20281,3632,"09/08/15 13:04:07",,0,"ECAD"
16547,,20282,135,"09/08/15 13:04:07",,0,"ECAD"
16548,,20283,3632,"09/08/15 13:04:07",,0,"ECAD"
16549,,20284,793,"09/08/15 13:04:07",,0,"ECAD"
16550,,20285,44,"09/08/15 13:04:07",,0,"ECAD"
16551,,20286,85,"09/08/15 13:04:07",,0,"ECAD"
16552,,20287,72,"09/08/15 13:04:07",,0,"ECAD"
16553,,20288,214,"09/08/15 13:04:08",,0,"ECAD"
16554,,20291,3632,"09/08/15 13:04:08",,0,"ECAD"
16555,,20292,135,"09/08/15 13:04:08",,0,"ECAD"
16556,,20293,3632,"09/08/15 13:04:08",,0,"ECAD"
16557,,20294,793,"09/08/15 13:04:08",,0,"ECAD"
16558,,20295,44,"09/08/15 13:04:08",,0,"ECAD"
16559,,20296,85,"09/08/15 13:04:08",,0,"ECAD"
16560,,20297,72,"09/08/15 13:04:08",,0,"ECAD"
16561,,20298,214,"09/08/15 13:04:08",,0,"ECAD"
16562,,20301,3632,"09/08/15 13:04:09",,0,"ECAD"
16563,,20302,135,"09/08/15 13:04:09",,0,"ECAD"
16564,,20303,3632,"09/08/15 13:04:09",,0,"ECAD"
16565,,20304,793,"09/08/15 13:04:09",,0,"ECAD"
16566,,20305,44,"09/08/15 13:04:09",,0,"ECAD"
16567,,20306,85,"09/08/15 13:04:09",,0,"ECAD"
16568,,20307,72,"09/08/15 13:04:09",,0,"ECAD"
16569,,20308,214,"09/08/15 13:04:09",,0,"ECAD"
16570,,20311,3632,"09/08/15 13:04:10",,0,"ECAD"
16571,,20312,135,"09/08/15 13:04:10",,0,"ECAD"
16572,,20313,3632,"09/08/15 13:04:10",,0,"ECAD"
16573,,20314,793,"09/08/15 13:04:10",,0,"ECAD"
16574,,20315,44,"09/08/15 13:04:10",,0,"ECAD"
16575,,20316,85,"09/08/15 13:04:10",,0,"ECAD"
16576,,20317,72,"09/08/15 13:04:10",,0,"ECAD"
16577,,20318,214,"09/08/15 13:04:10",,0,"ECAD"
16578,,20321,3632,"09/08/15 13:04:11",,0,"ECAD"
16579,,20322,135,"09/08/15 13:04:11",,0,"ECAD"
16580,,20323,3632,"09/08/15 13:04:11",,0,"ECAD"
16581,,20324,793,"09/08/15 13:04:11",,0,"ECAD"
16582,,20325,44,"09/08/15 13:04:11",,0,"ECAD"
16583,,20326,793,"09/08/15 13:04:11",,0,"ECAD"
16584,,20327,72,"09/08/15 13:04:11",,0,"ECAD"
16585,,20328,214,"09/08/15 13:04:11",,0,"ECAD"
16586,,20331,3632,"09/08/15 13:04:12",,0,"ECAD"
16587,,20332,135,"09/08/15 13:04:12",,0,"ECAD"
16588,,20333,3632,"09/08/15 13:04:12",,0,"ECAD"
16589,,20334,793,"09/08/15 13:04:12",,0,"ECAD"
16590,,20335,44,"09/08/15 13:04:12",,0,"ECAD"
16591,,20336,85,"09/08/15 13:04:12",,0,"ECAD"
16592,,20337,72,"09/08/15 13:04:12",,0,"ECAD"
16593,,20338,214,"09/08/15 13:04:12",,0,"ECAD"
16594,,20341,29,"09/08/15 13:04:13",,0,"ECAD"
16595,,20342,30,"09/08/15 13:04:14",,0,"ECAD"
16596,,20343,23,"09/08/15 13:04:14",,0,"ECAD"
16597,,20344,72,"09/08/15 13:04:14",,0,"ECAD"
16598,,20345,213,"09/08/15 13:04:14",,0,"ECAD"
16599,,20346,3628,"09/08/15 13:04:14",,0,"ECAD"
16600,,20347,37,"09/08/15 13:04:14",,0,"ECAD"
16601,,20347,214,"09/08/15 13:04:14",,0,"ECAD"
16602,,20347,3628,"09/08/15 13:04:14",,0,"ECAD"
16603,,20348,3632,"09/08/15 13:04:14",,0,"ECAD"
16604,,20349,3632,"09/08/15 13:04:14",,0,"ECAD"
16605,,20350,3632,"09/08/15 13:04:15",,0,"ECAD"
16606,,20351,793,"09/08/15 13:04:15",,0,"ECAD"
16607,,20351,3628,"09/08/15 13:04:15",,0,"ECAD"
16608,,20354,29,"09/08/15 13:04:15",,0,"ECAD"
16609,,20355,30,"09/08/15 13:04:15",,0,"ECAD"
16610,,20356,23,"09/08/15 13:04:15",,0,"ECAD"
16611,,20357,72,"09/08/15 13:04:15",,0,"ECAD"
16612,,20358,213,"09/08/15 13:04:16",,0,"ECAD"
16613,,20359,3628,"09/08/15 13:04:16",,0,"ECAD"
16614,,20360,37,"09/08/15 13:04:16",,0,"ECAD"
16615,,20360,214,"09/08/15 13:04:16",,0,"ECAD"
16616,,20360,3628,"09/08/15 13:04:16",,0,"ECAD"
16617,,20361,3632,"09/08/15 13:04:16",,0,"ECAD"
16618,,20362,3632,"09/08/15 13:04:16",,0,"ECAD"
16619,,20363,3632,"09/08/15 13:04:16",,0,"ECAD"
16620,,20364,793,"09/08/15 13:04:16",,0,"ECAD"
16621,,20364,3628,"09/08/15 13:04:17",,0,"ECAD"
16622,,20367,1494,"09/08/15 13:04:17",,0,"ECAD"
16623,,20368,1494,"09/08/15 13:04:17",,0,"ECAD"
16624,,20369,72,"09/08/15 13:04:18",,0,"ECAD"
16625,,20369,213,"09/08/15 13:04:18",,0,"ECAD"
16626,,20370,2498,"09/08/15 13:04:18",,0,"ECAD"
16627,,20371,135,"09/08/15 13:04:18",,0,"ECAD"
16628,,20372,135,"09/08/15 13:04:19",,0,"ECAD"
16629,,20375,1494,"09/08/15 13:04:21",,0,"ECAD"
16630,,20376,1494,"09/08/15 13:04:21",,0,"ECAD"
16631,,20377,72,"09/08/15 13:04:21",,0,"ECAD"
16632,,20377,213,"09/08/15 13:04:21",,0,"ECAD"
16633,,20378,2498,"09/08/15 13:04:21",,0,"ECAD"
16634,,20379,135,"09/08/15 13:04:21",,0,"ECAD"
16635,,20380,135,"09/08/15 13:04:22",,0,"ECAD"
16636,,20399,1494,"09/08/15 13:04:24",,0,"ECAD"
16637,,20400,1494,"09/08/15 13:04:24",,0,"ECAD"
16638,,20401,72,"09/08/15 13:04:24",,0,"ECAD"
16639,,20401,213,"09/08/15 13:04:24",,0,"ECAD"
16640,,20402,2498,"09/08/15 13:04:24",,0,"ECAD"
16641,,20403,135,"09/08/15 13:04:24",,0,"ECAD"
16642,,20404,135,"09/08/15 13:04:25",,0,"ECAD"
16643,,20407,1494,"09/08/15 13:04:25",,0,"ECAD"
16644,,20408,1494,"09/08/15 13:04:25",,0,"ECAD"
16645,,20409,72,"09/08/15 13:04:26",,0,"ECAD"
16646,,20409,213,"09/08/15 13:04:26",,0,"ECAD"
16647,,20410,2498,"09/08/15 13:04:26",,0,"ECAD"
16648,,20411,135,"09/08/15 13:04:26",,0,"ECAD"
16649,,20412,135,"09/08/15 13:04:26",,0,"ECAD"
16650,,20415,1494,"09/08/15 13:04:26",,0,"ECAD"
16651,,20416,1494,"09/08/15 13:04:26",,0,"ECAD"
16652,,20417,72,"09/08/15 13:04:26",,0,"ECAD"
16653,,20417,213,"09/08/15 13:04:26",,0,"ECAD"
16654,,20418,2498,"09/08/15 13:04:26",,0,"ECAD"
16655,,20419,135,"09/08/15 13:04:27",,0,"ECAD"
16656,,20420,135,"09/08/15 13:04:27",,0,"ECAD"
16657,,20423,1494,"09/08/15 13:04:27",,0,"ECAD"
16658,,20424,72,"09/08/15 13:04:27",,0,"ECAD"
16659,,20424,213,"09/08/15 13:04:27",,0,"ECAD"
16660,,20425,2498,"09/08/15 13:04:27",,0,"ECAD"
16661,,20426,135,"09/08/15 13:04:27",,0,"ECAD"
16662,,20427,135,"09/08/15 13:04:27",,0,"ECAD"
16663,,20428,1494,"09/08/15 13:04:27",,0,"ECAD"
16664,,20431,1494,"09/08/15 13:04:28",,0,"ECAD"
16665,,20432,1494,"09/08/15 13:04:28",,0,"ECAD"
16666,,20433,72,"09/08/15 13:04:28",,0,"ECAD"
16667,,20434,2498,"09/08/15 13:04:28",,0,"ECAD"
16668,,20435,135,"09/08/15 13:04:28",,0,"ECAD"
16669,,20436,135,"09/08/15 13:04:28",,0,"ECAD"
16670,,20439,1494,"09/08/15 13:04:29",,0,"ECAD"
16671,,20440,1494,"09/08/15 13:04:29",,0,"ECAD"
16672,,20441,72,"09/08/15 13:04:29",,0,"ECAD"
16673,,20441,213,"09/08/15 13:04:29",,0,"ECAD"
16674,,20442,2498,"09/08/15 13:04:29",,0,"ECAD"
16675,,20443,135,"09/08/15 13:04:29",,0,"ECAD"
16676,,20444,135,"09/08/15 13:04:29",,0,"ECAD"
16677,,20447,1494,"09/08/15 13:04:30",,0,"ECAD"
16678,,20448,1494,"09/08/15 13:04:30",,0,"ECAD"
16679,,20449,72,"09/08/15 13:04:30",,0,"ECAD"
16680,,20449,213,"09/08/15 13:04:30",,0,"ECAD"
16681,,20450,2498,"09/08/15 13:04:30",,0,"ECAD"
16682,,20451,135,"09/08/15 13:04:30",,0,"ECAD"
16683,,20452,135,"09/08/15 13:04:30",,0,"ECAD"
16684,,20455,1494,"09/08/15 13:04:31",,0,"ECAD"
16685,,20456,1494,"09/08/15 13:04:32",,0,"ECAD"
16686,,20457,72,"09/08/15 13:04:32",,0,"ECAD"
16687,,20457,213,"09/08/15 13:04:32",,0,"ECAD"
16688,,20458,2498,"09/08/15 13:04:32",,0,"ECAD"
16689,,20459,135,"09/08/15 13:04:32",,0,"ECAD"
16690,,20460,135,"09/08/15 13:04:32",,0,"ECAD"
16691,,20463,1494,"09/08/15 13:04:33",,0,"ECAD"
16692,,20464,1494,"09/08/15 13:04:33",,0,"ECAD"
16693,,20465,72,"09/08/15 13:04:33",,0,"ECAD"
16694,,20466,2498,"09/08/15 13:04:33",,0,"ECAD"
16695,,20467,135,"09/08/15 13:04:33",,0,"ECAD"
16696,,20468,135,"09/08/15 13:04:33",,0,"ECAD"
16697,,20471,1494,"09/08/15 13:04:34",,0,"ECAD"
16698,,20472,1494,"09/08/15 13:04:34",,0,"ECAD"
16699,,20473,72,"09/08/15 13:04:34",,0,"ECAD"
16700,,20474,2498,"09/08/15 13:04:34",,0,"ECAD"
16701,,20475,135,"09/08/15 13:04:34",,0,"ECAD"
16702,,20476,135,"09/08/15 13:04:34",,0,"ECAD"
16703,,20480,72,"09/08/15 13:04:35",,0,"ECAD"
16704,,20481,60,"09/08/15 13:04:35",,0,"ECAD"
16705,,20482,60,"09/08/15 13:04:35",,0,"ECAD"
16706,,20483,56,"09/08/15 13:04:35",,0,"ECAD"
16707,,20484,793,"09/08/15 13:04:36",,0,"ECAD"
16708,,20485,60,"09/08/15 13:04:36",,0,"ECAD"
16709,,20486,214,"09/08/15 13:04:36",,0,"ECAD"
16710,,20487,1494,"09/08/15 13:04:36",,0,"ECAD"
16711,,20488,60,"09/08/15 13:04:36",,0,"ECAD"
16712,,20489,1494,"09/08/15 13:04:36",,0,"ECAD"
16713,,20490,37,"09/08/15 13:04:36",,0,"ECAD"
16714,,20491,1494,"09/08/15 13:04:37",,0,"ECAD"
16715,,20495,72,"09/08/15 13:04:37",,0,"ECAD"
16716,,20496,60,"09/08/15 13:04:37",,0,"ECAD"
16717,,20497,60,"09/08/15 13:04:37",,0,"ECAD"
16718,,20498,56,"09/08/15 13:04:37",,0,"ECAD"
